policy,date,plan_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_purchase_kwh,remaining_energy_kwh,charge_kwh,discharge_kwh,soc_min_kwh,soc_max_kwh,terminal_soc_kwh
B4,2025-11-28,16007.757156977188,3796.877411107899,19804.634568085086,1121.2891682886805,5142.420488692315,18820.88431443133,15247.804618381444,1200.0,10010.447078254,1200.0
B4,2025-11-29,16120.866154112424,9326.523467376317,25447.389621488743,3813.6671860387905,4152.638899634467,20316.137740653263,16456.071569929147,1200.0,10187.645666342796,1200.0
B4,2025-11-30,60171.17688356925,11391.511395814305,71562.68827938355,2423.9317579981016,3435.620560089008,21726.02585640953,17598.080943691722,1200.0,9808.961953211476,1200.0
B4,2025-12-01,62964.124411652076,32454.972696797806,95419.09710844987,7137.137380973315,1821.4188313007185,23687.959930952104,19187.247544071204,1200.0,10288.666021452296,1200.0
B4,2025-12-02,64047.02722531324,43502.91014919517,107549.93737450842,8992.798280131414,2058.450072918544,23508.455747424017,19041.849155413456,1200.0,10286.45184512825,1200.0
B4,2025-12-03,65745.83338391641,27829.6822506385,93575.5156345549,6634.635756325077,2549.0303332979015,22838.32925964942,18499.046700316034,1200.0,10398.688948188925,1200.0
B4,2025-12-04,66231.96283527558,31291.670309408644,97523.63314468422,6760.700681560755,4649.966460455975,21659.055341645155,17543.834826732575,1200.0,10215.405774978752,1200.0
B4,2025-12-05,20999.88945300078,15252.293815074707,36252.18326807548,4749.688587943811,6661.243612011776,19545.13175046756,15831.556717878724,1200.0,10389.676513084036,1200.0
B4,2025-12-06,19352.922749353686,21118.190688839466,40471.113438193155,6902.253648963851,2073.4588145567486,20083.49308775872,16267.629401084561,1200.0,10081.814308264062,1200.0
B4,2025-12-07,70087.15421457925,22762.295277763278,92849.44949234252,5006.438989651338,5797.385966976577,19013.383854775548,15400.840922368194,1200.0,9904.557529418742,1200.0
B4,2025-12-08,76954.83282941912,1815.9942842090147,78770.82711362813,405.1928283289511,9354.769012142973,22147.259107177397,17885.6750971019,1200.0,10353.506059539552,1259.5608663464384
B4,2025-12-09,77398.51207586183,755.2531061646225,78153.76518202646,147.51937292636674,10943.35895947021,22962.758715367756,18598.264137224167,1200.0,10377.349607757333,1261.3057799283476
B4,2025-12-10,75769.27778114798,3320.466575718659,79089.74435686662,671.5646799451061,7115.531017814771,21119.976412336848,17162.356095928364,1200.0,10398.023467446805,1200.0
B4,2025-12-11,73464.72350706604,1110.9755068329355,74575.69901389898,335.3889205801921,8332.76989513535,22035.785006865957,17845.321874471418,1200.0,10406.166900347484,1204.0710901000098
B4,2025-12-12,23872.943242815603,1098.1346868485512,24971.077929664156,489.3370872721119,4608.325703532269,20001.6692046625,16162.710651329044,1200.0,10421.908920439048,1247.0059839306582
B4,2025-12-13,26431.709390329554,1473.8460158167336,27905.555406146286,503.7888152420611,8585.69376147247,18414.325947637306,14957.909403123813,1200.0,9874.269358011785,1200.0
B4,2025-12-14,76222.88567770763,1221.1898115159397,77444.07548922357,270.51870948000334,6626.540666815144,23663.818902854182,19167.69331131189,1200.0,10291.950794174174,1200.0
B4,2025-12-15,76378.7424481865,2530.8785947305414,78909.62104291703,564.4440366124825,6347.839315534938,22920.43793043159,18556.943641313825,1200.0,10362.409341671037,1209.567869261959
B4,2025-12-16,74893.46335813418,400.1343323837585,75293.59769051794,129.57498188511946,4496.247219183912,23674.93651379991,19185.30965851369,1200.0,10363.795910263316,1200.0
B4,2025-12-17,76342.74397190686,1856.7360277622092,78199.47999966909,400.72858814724077,7839.953441813175,21675.131140390415,17556.85622371623,1200.0,10347.270880095142,1200.0
B4,2025-12-18,71790.6740780753,4689.146832217417,76479.82091029272,1074.2961322105295,4885.387108544986,22772.566703534452,18440.500178471317,1200.0,10361.436308921106,1205.8653904351063
B4,2025-12-19,24913.355728552415,1536.4656502118205,26449.821378764234,541.5904987045435,7254.182800168879,19833.553337200963,16070.457054524382,1200.0,10405.26345554864,1200.0
B4,2025-12-20,23130.904978894658,611.7638744579167,23742.668853352574,291.372591426231,3839.6098749413004,21495.08962856446,17369.774366603924,1200.0,10357.28213742354,1245.8313694814271
B4,2025-12-21,73002.07493416179,2371.80732306831,75373.88225723011,560.9157269687855,3424.345602279395,22849.888432453303,18549.657862820466,1200.0,10428.67261604454,1200.0
B4,2025-12-22,75087.97222353933,1677.6330389770114,76765.60526251633,370.0616912743403,4760.936300811703,22054.06235980405,17863.790511441282,1200.0,10319.874113445356,1200.0
B4,2025-12-23,76168.78320600942,461.1217522875556,76629.90495829697,122.26844741094413,8417.150964774926,22128.744426123627,17912.31046038717,1200.0,10367.476514209382,1213.302805303297
B4,2025-12-24,72485.62604429344,2164.597604809001,74650.22364910245,408.56757337866566,4434.170330690603,23004.13499400059,18645.321869913452,1200.0,10395.232181423647,1200.0
B4,2025-12-25,73255.40491525891,5695.550371299894,78950.9552865588,1306.4546195613452,5698.582717056579,22206.473868597466,17987.243833563953,1200.0,10361.646545561522,1200.0
B4,2025-12-26,25876.262632612074,1359.2631680741306,27235.525800686202,506.9415087226337,8413.808920267378,18377.65602104165,14572.660648430816,1200.0,10362.75458492752,1548.0452540143517
B4,2025-12-27,23543.14519841878,783.2009008937155,24326.346099312494,297.18694916793714,4830.46716611218,19955.06990999321,16476.847355707418,1200.0,9330.80221272904,1200.0
B4,2025-12-28,73459.35620136128,1589.4739103010975,75048.83011166238,359.89502682670366,6020.6032778226,22039.558180530385,17833.525415143988,1200.0,10045.375512172168,1220.5741234284671
B4,2025-12-29,72663.02802597971,1278.6677911498275,73941.69581712954,372.61539256323897,5255.7759683572285,22338.106667540145,18112.383111793144,1200.0,10388.23197412691,1200.0
B4,2025-12-30,71145.04096747532,723.6189151222851,71868.65988259761,159.50835568470845,5076.008418719726,23083.011746186454,18642.71669866054,1200.0,10467.038232305098,1260.580906389418
B4,2025-12-31,72121.83480557705,5287.302145135193,77409.13695071223,1131.8431478274,3898.371371879348,23754.666295054994,19295.802514745017,1200.0,10334.326554789495,1200.0
